\Pi_{0}=\frac{\lambda_{1}*W_{1}}{c_{1}},\Pi_{1}=\frac{\mu_{1}}{\lambda_{1}},\Pi_{2}=\frac{\chi_{1}}{\lambda_{1}},\Pi_{3}=\frac{K_{1}}{c_{1}},\Pi_{4}=\frac{L_{1}}{c_{1}},\Pi_{5}=\frac{\lambda_{2}*W_{2}}{c_{2}},\Pi_{6}=\frac{\mu_{2}}{\lambda_{2}},\Pi_{7}=\frac{\chi_{2}}{\lambda_{2}},\Pi_{8}=\frac{K_{2}}{c_{2}},\Pi_{9}=\frac{L_{2}}{c_{2}},\Pi_{10}=\frac{\lambda_{3}*W_{3}}{c_{3}},\Pi_{11}=\frac{\mu_{3}}{\lambda_{3}},\Pi_{12}=\frac{\chi_{3}}{\lambda_{3}},\Pi_{13}=\frac{K_{3}}{c_{3}},\Pi_{14}=\frac{L_{3}}{c_{3}},\Pi_{15}=\frac{\lambda_{4}*W_{4}}{c_{4}},\Pi_{16}=\frac{\mu_{4}}{\lambda_{4}},\Pi_{17}=\frac{\chi_{4}}{\lambda_{4}},\Pi_{18}=\frac{K_{4}}{c_{4}},\Pi_{19}=\frac{L_{4}}{c_{4}},\Pi_{20}=\frac{\lambda_{5}*W_{5}}{c_{5}},\Pi_{21}=\frac{\mu_{5}}{\lambda_{5}},\Pi_{22}=\frac{\chi_{5}}{\lambda_{5}},\Pi_{23}=\frac{K_{5}}{c_{5}},\Pi_{24}=\frac{L_{5}}{c_{5}},\Pi_{25}=\frac{\lambda_{6}*W_{6}}{c_{6}},\Pi_{26}=\frac{\mu_{6}}{\lambda_{6}},\Pi_{27}=\frac{\chi_{6}}{\lambda_{6}},\Pi_{28}=\frac{K_{6}}{c_{6}},\Pi_{29}=\frac{L_{6}}{c_{6}},\Pi_{30}=\frac{\lambda_{7}*W_{7}}{c_{7}},\Pi_{31}=\frac{\mu_{7}}{\lambda_{7}},\Pi_{32}=\frac{\chi_{7}}{\lambda_{7}},\Pi_{33}=\frac{K_{7}}{c_{7}},\Pi_{34}=\frac{L_{7}}{c_{7}},\Pi_{35}=\frac{\lambda_{8}*W_{8}}{c_{8}},\Pi_{36}=\frac{\mu_{8}}{\lambda_{8}},\Pi_{37}=\frac{\chi_{8}}{\lambda_{8}},\Pi_{38}=\frac{K_{8}}{c_{8}},\Pi_{39}=\frac{L_{8}}{c_{8}},\Pi_{40}=\frac{\lambda_{9}*W_{9}}{c_{9}},\Pi_{41}=\frac{\mu_{9}}{\lambda_{9}},\Pi_{42}=\frac{\chi_{9}}{\lambda_{9}},\Pi_{43}=\frac{K_{9}}{c_{9}},\Pi_{44}=\frac{L_{9}}{c_{9}},\Pi_{45}=\frac{\lambda_{10}*W_{10}}{c_{10}},\Pi_{46}=\frac{\mu_{10}}{\lambda_{10}},\Pi_{47}=\frac{\chi_{10}}{\lambda_{10}},\Pi_{48}=\frac{K_{10}}{c_{10}},\Pi_{49}=\frac{L_{10}}{c_{10}},\Pi_{50}=\frac{\lambda_{11}*W_{11}}{c_{11}},\Pi_{51}=\frac{\mu_{11}}{\lambda_{11}},\Pi_{52}=\frac{\chi_{11}}{\lambda_{11}},\Pi_{53}=\frac{K_{11}}{c_{11}},\Pi_{54}=\frac{L_{11}}{c_{11}},\Pi_{55}=\frac{\lambda_{12}*W_{12}}{c_{12}},\Pi_{56}=\frac{\mu_{12}}{\lambda_{12}},\Pi_{57}=\frac{\chi_{12}}{\lambda_{12}},\Pi_{58}=\frac{K_{12}}{c_{12}},\Pi_{59}=\frac{L_{12}}{c_{12}},\Pi_{60}=\frac{\lambda_{13}*W_{13}}{c_{13}},\Pi_{61}=\frac{\mu_{13}}{\lambda_{13}},\Pi_{62}=\frac{\chi_{13}}{\lambda_{13}},\Pi_{63}=\frac{K_{13}}{c_{13}},\Pi_{64}=\frac{L_{13}}{c_{13}}
1554778.6569507953,37.76548268692777,0.3845090265863157,6.0,15.05463061089205,117093.12167682059,0.46392672347633346,50.348041211553635,5.0,0.9283623814559065,132.0222814400567,0.15140307176597695,0.20449801062485226,9.0,0.28257121257545526,0.00014974073825979925,0.10675556857767882,0.11482654494968392,4.0,0.19121152708641992,1.8195629321610704e-05,1.190279773126914,0.8606310511073829,2.5,0.6406159255071675,23439.47566562748,0.8252104174757355,42.02622674457304,6.0,0.27281380968296537,2976368.104597957,0.05022582105674017,86.30969616517672,10.0,90031499.77402404,1154604.2510713013,3.1403240483304655,3.1739601735034753,4.0,0.264140360233844,61741.70381714251,0.3842781844603865,3.832748555473884,11.0,75003749.06244794,162893.6696231509,0.26490935040627256,3.7586404331129573,3.0,0.08326997526639045,28361.64737425251,0.8075010121470717,2.168461269632342,7.0,0.8957126476531923,610815.913145298,0.31583625877841504,5.836377548874074,9.0,1.8096621959928059,491271.6924075964,0.5223091682510319,0.12889957814604086,4.5,0.11653714566663015
4676626.433680038,0.37341650235254725,4.170994609082889,5.0,75003749.06244794,221726.3742525298,0.4599265084716861,2.6476130599333056,4.5,0.12081714306465045,2144942.1071170685,0.24619834694087786,4.703905672913126,7.0,1.7127608281143392,8.900633783660416e-05,1.0488030026009147,5.204824966681808,3.5,1.0039700604337745,840349.6629240885,0.08777646640441203,6.010610854715473,3.0,0.13338540083879655,7720.440966521323,0.23717324101755435,0.9325923567886875,3.0,75003749.06244794,32464.677259595137,0.14153036606487174,43.91023710370429,2.0,6.382612391854427,7906.1098834969225,0.05546169024422646,5.292753597013129,5.0,1.4259389205918755,2.033656975776013e-06,0.05193948443439076,34.46428854231125,5.0,4.564150996009719,276726.3003360795,0.07174298694654879,1.0293399168843962,5.0,0.1800652093886874,1397967.52610806,1.2438977420855042,1.6384206872073475,2.5,83345832.01370262,55405.75462819802,0.12254306627439257,3.879582135480479,5.0,75003749.06228139,3313516.221718866,0.07404796907568718,15.574998220012452,2.0,0.11086917215144386
2834914.5995357987,4.277504672407605,0.9065402540332574,11.0,0.11987904432843588,182183.68033684418,5.670247723582899,2.5002725723418955,8.0,75003749.06244794,69263.43950081454,0.06937079383704146,1.5673245487889218,2.0,0.7743575495923074,6.646444095505931e-07,0.39522493225806893,2.346349465398077,5.0,0.07886053941022395,136920.05570788874,0.10087962793124085,4.9045250634837885,6.0,0.16360362048704177,125498.02868325607,0.9913727431750066,9.098219750373275,8.0,61.59849761851576,381397.8422746688,0.05506349290939489,15.272824605777847,4.5,0.041700251330499684,899435.2814958957,0.11649517626560575,13.15211519685382,6.0,0.011799014205968844,13623.913626732037,0.591899794107112,5.401814509123025,3.0,0.10216169569084614,593541.5631476003,11.006795055745886,5.072766157015509,2.5,0.7530013600803195,625239.6287833708,0.15777489428393474,3.709088296354489,4.0,1.5186323519399605,1747083.8639349705,0.18377238796470918,0.3484213225967593,3.0,8.52377752015666,688400.9570556566,0.008255326498727882,3.914711527958256,5.5,10.729784422364409
9240.790349840912,0.36639153256208634,36.43389655635356,1.5,90945454.99922323,1139655.5009536897,0.0023390376388114386,2.6635691695855903,7.0,90945454.99881925,1056210.5098661277,0.09091194927586696,0.6250449933548609,11.0,0.232672393445365,130053.34913182039,0.06995388227083493,0.7192868047156472,11.0,0.2778150057884581,0.00010409371732917923,0.03888920104640509,1.0046926500762774,4.5,0.2527155618434236,2312.126119172128,1.3984860381095163,0.25174683425772665,2.0,0.41327905927427977,2100408.375182971,0.28751480767006593,6.191655299446463,11.0,0.11134785601851074,426257.30525402294,0.1774406481746043,4.827973256806793,6.0,0.12614804322827924,190311.47412639033,0.015094145159737778,10.930569657948773,5.0,0.05416814378150766,1195390.9167248923,0.06429658899977782,0.6586976462151192,3.5,1.9501140915395616,1171316.2778599444,0.18228986980032785,2.3087387366129843,5.0,0.10628213133768392,658806.8048920331,0.02669997768254564,2.769727446656396,10.0,0.4845863796779633,2142.6524876357607,0.28882454089788195,1.6678730137848277,3.5,0.30616936069476197
3616368.376811985,1.51311378865857,0.6891740582588631,5.5,1.8293755010736508,2736332.946871676,0.4832027846357605,20.111560247698407,11.0,0.07142046797962107,951303.7755987237,0.04646718264854666,2.1428830534382732,4.0,0.02652308769062776,222224.96086200638,3.61662983063889,3.0402145794426207,4.0,0.37023443526441924,5.915922885154572e-05,0.34933081786306835,4.1681997410674825,3.5,0.0006678257011607682,219.00983781981748,0.1610224420152897,2.9926302799754576,5.5,1.0852129501584935,1654320.6164113586,1.8812874139675413,10.343267812736817,3.5,0.22061261685161357,1310379.5615343049,0.28444461775425706,6.266639169135724,8.0,0.028273306607486816,5.222972721399838e-07,0.30631726914948776,115.96203358349447,5.0,66666666.111114755,455908.37461603223,0.3715580454365045,1.3689390793964742,2.5,8.138248964640301,747514.968623064,0.5093100503090502,9.651051994806641,5.0,0.012164854909557878,69446.79518874822,0.18389002759565554,13.501328161123885,2.0,0.09207499358413912,1920149.1668996825,0.04312768209705482,1.4283421256190703,8.0,0.0034151542712791074
324778.5956156996,0.4354299946117249,2.4119620540119957,2.0,2.0329563876256715,881582.7869343985,10.214392018705675,3.02455517819006,3.0,20.90803789207953,130929.08025459983,0.18842266279357275,1.8282755267902109,3.5,0.29100539046278334,4900.535256335082,0.0348258939248173,0.18193352349719624,3.0,0.02387057884418573,2305.4972696139116,0.0341538699860869,4.214793831785485,5.0,0.3783307207085284,49550.28123845663,1.7281337356306221,2.7243676784152666,11.0,0.2207399181492778,153926.7340732791,0.07565985633564468,3.1203172338531413,7.0,88915554.81422459,91310.63538757298,0.21937108170169992,7.819862490161332,5.0,0.09048125977636079,2.1825711843716536e-05,0.06891166171661298,6.735456858928744,3.0,0.6681350944037723,2591073.8048132425,0.26156832197812097,4.483375325936159,5.5,0.38801813725273804,83593.58551001016,0.2779431109435253,9.26197115310109,3.0,3.2172990184440535,560718.0579337706,0.2955982543086782,2.422399486535719,4.5,0.0063443015937554356,98791.36644246387,0.10131271284090414,111.7189662271774,3.5,0.8122534591411306
30623.613807054284,1.1782626602869666,2.6953571847901583,5.5,0.3521895858577484,726324.2208084776,1.6336520856674868,2.5704549252881463,8.0,0.36230133892979705,5838.133249642979,0.23253502364702477,12.239946920733583,2.5,43.17596421182226,76333.06265625598,0.038321261283828435,10.109451263750108,1.5,0.11817883530907743,19559.5138676134,0.014867057754914276,7.603237332645892,2.5,1.9519674794331632,209.16431877127357,1.8540303179665445,2.6463443864337304,3.0,0.3225699505199879,1.9627983902643975e-06,0.059050602702359456,27.558917244247816,2.0,19.83200919454152,1237007.7764265216,0.05484571704428476,7.043187206250928,11.0,0.06145246552339499,4355.985524155918,0.20177941718429993,18.57133822169318,2.5,0.14204376414594425,145384.7479637444,0.6908351915754117,1.1116893384977444,2.5,0.26218831284753474,10218.303519477455,0.20799113490877272,7.220300189684114,5.0,0.027553145940626203,1028057.861931992,0.06177127825700371,9.796228303044174,6.0,2.6691208655549037,52727.23681054028,0.23092174962512296,1.7577278081108132,4.0,0.08678844357022021
766967.3370813045,0.5650153182316645,0.5313105723633128,1.5,1002.0745975409274,763169.2706232293,0.7086654205053173,0.5506690808399965,1.5,0.06961679713288534,18033.725432390533,0.20949000722542233,1.5162734190926037,4.0,0.06283438350370335,3792.0793933287655,0.155648861912729,5.980551344504468,10.0,0.3747016305134485,0.0006179116479677063,0.16695173783928025,5.644361293525449,6.0,0.08838764393371448,18673.759751984762,1.181299205316912,2.8933960328568387,5.5,66666666.11126276,1063426.937195697,0.10607395319543265,25.440931284290325,7.0,0.07587505622801759,155.81547941189442,0.0185895810428208,4.215864971571794,6.0,0.024183546800945838,94878.66633461382,0.1881819815975383,113.28050251604509,11.0,3.4229338051219793,1840517.7416536387,0.05308614080925063,18.71604913921805,2.0,0.038468719117477644,938474.8198741899,0.42456368921897575,4.424982995131646,4.0,0.17627634379120388,1390447.500785945,0.5000568946575651,6.186113381957087,5.5,0.22067455306191316,316884.9345674383,0.3036833658076927,5.291717170190076,2.0,0.18868868612522438
5857704.141670409,1.193066366244426,5.3084846285561005,4.0,0.7271684298340585,724461.2674640969,0.3926061872606189,1.954000446053635,3.0,0.1952216224962569,1322784.7553513658,0.1007462591115596,0.15706726048623942,1.5,91707917.96406046,112634.3199374723,0.47698884591196417,0.8869924125938576,5.5,0.1987307127764395,114830.19453612815,1.3458824043515527,2.2085112580847586,9.0,80007998.79971306,82112.94865790922,2.0265776061000365,1.3788322701995577,2.5,87521873.90582028,257989.84501090404,0.06091116010872681,18.854679692947734,3.5,0.039731725340514265,452708.4597382678,0.104098743907747,2.2836330173623636,7.0,0.051209700381829086,24666.04178418204,0.45122792400142236,5.731821112325246,2.0,10.654102066374609,201575.50562720562,0.16314747475055313,141.38679227593096,4.0,0.14895876342697945,427111.6867172887,0.18722887591854734,0.8614253681021447,5.0,3.9908680183834937,3248269.212507592,0.10070702907931496,4.065037013619784,3.0,31.316010323157496,386447.58525589097,0.3048064952168073,1.7186557294067644,9.0,0.49252572079925194
845092.1015758999,2.431409673805626,5.593673150100962,3.0,0.10849220103496501,2381562.1688992586,0.9059756044189251,0.6202422984972202,1.5,1.1831713535404909,893048.997882582,0.2568736164549064,3.3150968180031275,1.5,0.07679312234632922,102836.17165199049,0.4841267727479572,0.14727766061759273,11.0,0.058347859698871074,1826783.6433787153,0.6970249796028075,3.337789277191451,7.0,23.302952722942987,2955.5739713509083,6.627552489472862,3.374043175011855,4.0,0.23054237206564832,126789.62916007565,45.561775680901235,11.690975141091286,6.0,0.004309022107312327,132959.88884665078,0.10442622928847396,0.8841517713334909,8.0,0.6181059384679948,28066.604267111466,0.11423575851565336,7.850341126747029,2.0,1.212737183086591,1946.534423943373,0.2161777932636885,3.5767172126608053,8.0,0.15311517657742538,121459.41779178499,0.37068276444979453,0.9566751719239581,9.0,1.2096657980192438,3888828.6753270826,0.38912681265479665,1.6173257358484476,8.0,0.09323416394803001,1670.1699592920256,1.2145702477625033,41.11187657972261,10.0,0.043310467645539294
