\Pi_{0}=\lambda_{1}*W_{1},\Pi_{1}=\frac{\chi_{1}}{\lambda_{1}},\Pi_{2}=\frac{\mu_{1}}{\lambda_{1}},\Pi_{3}=\frac{c_{1}}{K_{1}},\Pi_{4}=\frac{L_{1}}{K_{1}},\Pi_{5}=\lambda_{2}*W_{2},\Pi_{6}=\frac{\chi_{2}}{\lambda_{2}},\Pi_{7}=\frac{\mu_{2}}{\lambda_{2}},\Pi_{8}=\frac{c_{2}}{K_{2}},\Pi_{9}=\frac{L_{2}}{K_{2}},\Pi_{10}=\lambda_{3}*W_{3},\Pi_{11}=\frac{\chi_{3}}{\lambda_{3}},\Pi_{12}=\frac{\mu_{3}}{\lambda_{3}},\Pi_{13}=\frac{c_{3}}{K_{3}},\Pi_{14}=\frac{L_{3}}{K_{3}},\Pi_{15}=\lambda_{4}*W_{4},\Pi_{16}=\frac{\chi_{4}}{\lambda_{4}},\Pi_{17}=\frac{\mu_{4}}{\lambda_{4}},\Pi_{18}=\frac{c_{4}}{K_{4}},\Pi_{19}=\frac{L_{4}}{K_{4}},\Pi_{20}=\lambda_{5}*W_{5},\Pi_{21}=\frac{\chi_{5}}{\lambda_{5}},\Pi_{22}=\frac{\mu_{5}}{\lambda_{5}},\Pi_{23}=\frac{c_{5}}{K_{5}},\Pi_{24}=\frac{L_{5}}{K_{5}},\Pi_{25}=\lambda_{6}*W_{6},\Pi_{26}=\frac{\chi_{6}}{\lambda_{6}},\Pi_{27}=\frac{\mu_{6}}{\lambda_{6}},\Pi_{28}=\frac{c_{6}}{K_{6}},\Pi_{29}=\frac{L_{6}}{K_{6}},\Pi_{30}=\lambda_{7}*W_{7},\Pi_{31}=\frac{\chi_{7}}{\lambda_{7}},\Pi_{32}=\frac{\mu_{7}}{\lambda_{7}},\Pi_{33}=\frac{c_{7}}{K_{7}},\Pi_{34}=\frac{L_{7}}{K_{7}},\Pi_{35}=\lambda_{8}*W_{8},\Pi_{36}=\frac{\chi_{8}}{\lambda_{8}},\Pi_{37}=\frac{\mu_{8}}{\lambda_{8}},\Pi_{38}=\frac{c_{8}}{K_{8}},\Pi_{39}=\frac{L_{8}}{K_{8}},\Pi_{40}=\lambda_{9}*W_{9},\Pi_{41}=\frac{\chi_{9}}{\lambda_{9}},\Pi_{42}=\frac{\mu_{9}}{\lambda_{9}},\Pi_{43}=\frac{c_{9}}{K_{9}},\Pi_{44}=\frac{L_{9}}{K_{9}},\Pi_{45}=\lambda_{10}*W_{10},\Pi_{46}=\frac{\chi_{10}}{\lambda_{10}},\Pi_{47}=\frac{\mu_{10}}{\lambda_{10}},\Pi_{48}=\frac{c_{10}}{K_{10}},\Pi_{49}=\frac{L_{10}}{K_{10}},\Pi_{50}=\lambda_{11}*W_{11},\Pi_{51}=\frac{\chi_{11}}{\lambda_{11}},\Pi_{52}=\frac{\mu_{11}}{\lambda_{11}},\Pi_{53}=\frac{c_{11}}{K_{11}},\Pi_{54}=\frac{L_{11}}{K_{11}},\Pi_{55}=\lambda_{12}*W_{12},\Pi_{56}=\frac{\chi_{12}}{\lambda_{12}},\Pi_{57}=\frac{\mu_{12}}{\lambda_{12}},\Pi_{58}=\frac{c_{12}}{K_{12}},\Pi_{59}=\frac{L_{12}}{K_{12}},\Pi_{60}=\lambda_{13}*W_{13},\Pi_{61}=\frac{\chi_{13}}{\lambda_{13}},\Pi_{62}=\frac{\mu_{13}}{\lambda_{13}},\Pi_{63}=\frac{c_{13}}{K_{13}},\Pi_{64}=\frac{L_{13}}{K_{13}}
1539934.9138069921,2.3294217150033654,4.043773191259852,1.3192905635237258,1.284386687316232,1553377.1983322143,0.7513179833178755,0.4381838918682946,1.6113151798797845,4.669353142434203,1740419.1124597886,0.8602504727001459,1.1975881359420475,5.554373808639326,1.9440200169537363,420049.1826948959,3.5608690488854675,0.035674749899465556,2.376412429469933,2.633335498103122,826970.2349639807,16.98576494057867,0.4938358640479553,1.5875891476245538,1.1014319494330145,321788.13307052886,0.5420339709406707,1.0938548150379894,1.1958803336557988,2.1559857424307567,1909297.89380182,1.4380249192421968,0.4473325909690266,1.1309036820513587,8.588173379930607,216601.02745697022,0.014518372269316633,0.8292307119519188,1.0649916217888085,2.0080271548247572,291822.4358654411,0.7554390830909381,0.35744080979343446,5.126379823058019,6.399411669973374,1159214.9206401636,0.45689075547185737,1.8388635383502603,8.19154933273234,1.2337594143034136,708616.5112684567,6.522791830431094,2.032532864041908,2.620532292630957,2.239132205939685,6355013.678297967,0.15349972874790715,1.423421877645183,2.1921367103535045,1.987810950601425,2009513.544367709,0.5200900919608847,0.2660339663995097,1.4385756241896868,1.3036345189719143
292061.2079269819,1.0491752859714212,3.680580492749739,1.2140347735521824,1.15649221397585,206330.76473825116,40.4102672197317,5.335855395390767,3.497556203749881,2.7123849397436697,4294816.814504183,0.23478674835214927,0.7585417677459128,2.462237132326588,1.2561219873612097,186017.9230474005,0.19853263478181007,0.05122642268862418,11.236068292281178,9.056519578326906,17991823.842437156,0.2897733168867653,0.8605665427880039,1.1014399036684084,1.2068038684737012,1339408.6790331888,3.293079419141822,0.9851740497924698,1.2912071556398912,1.2324068108846555,5176329.461134257,0.5265497265022624,1.010745528393335,5.162724734441255,33.63894898731785,10446670.921773333,0.8530616776661961,0.04309790349923705,1.709633310600552,4.641081305815401,521465.3341332633,2.800084914891477,0.28019977102170895,1.934045812346361,3.74918167323914,1071648.1262917689,8.241008635557264,2.9115187664240034,1.2167370048872117,1.2068105845212123,1321401.83965141,0.20691309614251518,1.1938698735115412,2.8465860843380817,1.1782486388532833,6599403.204723166,18.266582960376564,0.585233210987483,1.2204272719638734,4.003374943239275,9572777.018973319,0.5842160415699776,1.147760050730287,1.0636575398156978,1.118267458630729
52428423.17198384,0.18890973723888566,8.629611211310719,2.5059855562133686,2.037736006970511,1735245.3762679491,0.033566314948757975,1.1900354179659274,3.929599900963742,1.6125878284752728,2340144.02905725,0.4019880556389771,0.7185059944677327,1.1622633985828235,1.3318712131554098,211165.22665425992,0.05944338789427978,1.3833996859482407,1.2189202085586779,1.0986605346666694,11567486.400320442,10.59390368167842,1.0891181112579653,1.0787081598128088,1.083286884812737,12889856.860639017,2.8975564897784176,13.596798093656094,1.0944357441990062,3.2007146552964483,2671468.9266968034,13.84736651548012,0.02958222455836317,1.0423468546354309,1.1219068628059528,1094278.672634013,1.7210240228326334,0.4520346561218904,2.0886960656464777,1.9845342810696764,375451.3920644145,0.11983279723527711,1.8044132000135373,1.0336222697557214,1.3276925516540905,1754344.7193529159,0.5855442930896263,3.0785345564575617,3.237277569000528,1.143263381257998,83004.50910198162,0.2733981769182071,0.08672968364588554,2.1120455529943114,2.273069561765672,5123525.541788054,7.493150835932479,1.5626343034972563,1.0622373720105303,2.253308636302159,11323688.418829022,0.2272223409924611,0.20029250732052595,40.093700640852994,2.4314154147965286
1536561.5321343818,0.10601856003984234,0.8663543485483804,1.1978999923734412,1.5157894832613974,49020.4698620638,1.8195047332436234,1.3420321212059052,5.002657731709846,1.922126323418821,13168595.150428502,42.064819246981635,22.91406897143996,1.6376515347298328,2.390915889350731,4692199.532333107,1.2429271493391612,0.10051462878288195,1.5780540936632175,1.145418086156299,27804.305107680768,2.029398853135139,0.9036830826301584,1.563254662016409,30.035154509881142,856160.2212536726,4.952789508575823,0.9099746494988702,1.3075438177719214,2.13677820498116,188404.51717963238,30.964641310188618,0.05151361729566014,11.669547029521945,1.5496649351017926,434423.1606861243,3.69653813411424,0.26902854217450284,2.64704206983553,1.989588281352641,4864553.833185851,105.79319944684214,0.6832795480800188,8.349561545946765,1.2362073214883131,5881601.86664212,0.11439518480083827,2.2815979112116986,1.6464061447318863,2.469119509898688,8125770.038482206,0.1228250388021416,5.71869253989786,4.295096320485305,1.0766958838624197,1883803.8909350927,0.004928602769569817,0.1399696384521629,1.2009628500126723,1.2929900533888408,2252307.33415388,0.2621693820428376,0.07501045974253791,57.68181135440801,1.6710085459829906
1585078.7664890257,0.0970939361340947,2.4014559679706675,1.5816467780562822,35.92499726591939,2757044.2375924373,2.2295904622359024,0.276510211411964,1.5982120267434745,1.2723409005115307,5715114.938820315,36.21596167073634,4.470378244646435,1.0539670215431602,1.474513581815599,430829.22729555215,0.37136306168844285,1.963668300152806,1.5190696248154558,1.410915035653899,1129000.9491300564,0.19213242274106443,0.5790440613406401,1.366389617059681,2.7006620518927984,14074040.216731992,1.769826192653301,1.4711054196123856,1.8706362054977645,1.9149877611784178,2408445.8307198146,6.419308680450248,3.077537904767899,1.707668087579075,19.72598040010312,1102517.9711811312,1.4382595286004907,0.14894853007159078,2.4490274653474815,2.2633371887936136,2863501.763607267,0.5288764973846567,0.46685434089189665,1.7199893839676326,1.1960632058126557,1494592.4271413498,0.4320006961339576,0.2227385300822278,13.468827797475129,4.244527742720046,383616.54663680284,7.719828594323116,3.2202467879943004,2.6904721133658542,1.0220739520642677,2205294.9417538336,4.1213884050885214,1.9155322004533808,1.1323484524357026,1.1555274797224184,863378.5355705728,1.0374680525185562,0.3215409148817791,1.2660608966587674,2.4279987979811914
4910523.447672491,6.044322315941687,2.23263384004496,1.2202772858047812,1.941171517274744,3390510.011206425,0.9608897616319187,0.3091410858383338,2.1929315563612746,1.2163370442396804,151967.19495224216,2.0686869336445213,3.0554836652368267,1.3237736290509192,1.030233539634167,327907.96255262586,16.10349915232977,5.586476768993566,1.5891936218982345,1.5693473536083422,143743.74777838375,0.21286825172475352,3.796505374940966,1.0486310399123453,2.7101992573277345,1897052.951702891,0.567999459537113,1.074658030017345,1.0141577647437994,1.5681501097499715,568805.4334592933,0.8449388767539701,0.0367794059657743,2.2615362496635756,2.3481785027520816,6675610.950378242,6.937071674573119,0.06655919446583064,1.2020655205891382,1.5133526114367128,106888.5774585514,0.13193327135577218,0.7840198345253147,3.39049010818979,1.1699712962346969,518694.08842759614,1.3052341051095953,2.8852028664428713,4.193316669330916,1.0368820765635995,47229.73390677908,2.7932731841590983,0.6663596280460717,1.346696231079342,1.312554637733286,2889790.6949183466,0.08522360056601169,1.0409531181975795,1.421446946989084,1.1193165352300023,71796.90057485134,2.1947438740855247,4.076219067812086,1.916290583218627,7.2161563878966115
21161.707664156005,0.049775248299456835,0.15444983956602537,1.1397046815402414,1.695558569696661,631280.8651872242,1.0412628805695563,2.638581886299338,1.514863264014639,1.0408507078321838,6874236.2346617365,0.9051251434965947,0.5493142061603582,1.1552114560857758,4.621178846582975,729001.7425241985,76.22064259379037,0.08732949718534755,1.0900126494992108,1.133461502606671,6948364.650736151,6.979271149192035,12.847044280067626,4.70315934375725,1.8792857666937821,10297655.291450065,0.628912034407309,3.8156456342209015,2.727335429408491,1.1124793624105087,228008.04768137177,0.03464520840172876,0.8820620702580575,3.99289211876777,1.011502566313511,3345276.234292834,1.5664591256130351,0.13927112486123946,1.64440684668343,23.666192790329998,2270129.1967598936,0.6321135765949736,0.2219565537677467,3.7106761442797698,1.051975231699766,532333.1472885998,0.9048716046845823,0.8456375568246237,3.0912452471771683,1.8279228567576682,2597151.6178968204,0.10795969933104009,0.4325059382099273,5.991583514065858,10.584357086570584,4237675.900549186,0.07307256995446648,0.04267295260781081,1.0450136428712895,10.926263640297021,3943490.078408826,0.3239510409302589,1.254137872547036,1.0423831867374176,1.1400561700129876
341219.02199412306,0.30191191372214143,0.06855696720396662,5.038690623929517,4.502157992703335,7824697.648363697,0.09527067709227122,0.7468798065612059,13.076077783760734,59.74792510572433,933335.5092475805,6.05283350595893,0.7162188215387877,2.1311250624526163,3.6941788599360454,6263521.175268225,0.904226793888701,1.5293068763278974,1.742007342542988,2.7725282337733614,1103647.7688738876,1.8458471783817592,0.9898255770703555,134.71091888587623,2.686708261057505,1045703.5841151382,1.1817653872444442,0.21139251941013135,1.1180835943524299,1.2328530180244666,3762623.783804308,8.917479675383357,0.47704253654995754,1.1579736015438957,1.2494657507275893,558253.2517027514,29.598972834559184,0.5233227306091552,1.3522585994711767,3.6544430561311354,2886729.7323748106,0.5911513219987227,0.16343566133308576,1.2686868155058681,5.426960309414707,1668252.4475946452,0.1523096273507545,0.09166640564241685,9.673809382462458,1.2524564296368812,1639881.0014752387,2.3640549451635904,0.8735501011039419,2.3914919509808836,7.46682377049261,480603.13625409425,0.8657685775482179,1.234420173832832,6.6623007487117585,1.5907451968896023,4305413.16916739,0.15634712561200326,1.587427385116877,1.6303494502936442,1.6901439314146305
371973.4501742887,0.09289095468938192,1.6049829845288677,1.3793263603220192,2.325864508743997,4409596.943422908,1.213166991420732,18.865326045660996,4.919060204474868,2.144264264670611,314620.4651823167,3.8217839006196472,39.11040168453636,1.5987353238853865,1.0307210338677217,1541546.9152768732,0.26167893451617347,26.884897649733535,2.024411590157233,3.7159144865174953,1460233.6009459952,4.110921645989105,5.609395163057239,1.2798636595927542,1.0584959081775585,964137.9568785676,9.567590704502416,1.7667914108628875,1.6133000147548875,1.1428732425319954,455761.0510724276,0.20176885441758344,0.2616093463426551,2.4115082641848793,1.1081565557949073,388447.8016386852,2.0007539286161298,3.1112168970435023,1.0355960668935622,1.2414950751678595,14942497.454613797,2.15318372215999,2.188596210107264,3.6778021803836376,1.2055348684723728,1046862.4966428893,0.06487457804285426,0.005466498058807896,1.4178431907614468,1.7292843777378462,1964.4457658177887,0.36534843887262625,1.41743228561275,1.3564816624865013,19.290652133323235,1847526.123250413,8.329079313187151,13.128779214595994,1.8578407758380064,1.763980403285117,2527120.821814372,0.34500528822157783,0.44843987399017393,4.160985763188312,1.4736321940909478
2964.2896229303037,0.22752097054363193,821.7636662699362,2.5689675010863455,23.59000989633313,367174.95949207764,2.05479911634271,1.8524039482646795,1.1758590540262857,33.55479384684119,3626478.660145171,0.4546373339572714,8.477678983048925,2.48196595299167,4.792086709678616,269610.65357116284,0.8055511838786783,1.0889904320613155,1.115440404940297,10.362924487883166,530354.3613798484,0.26207346088308175,3.9835575645478527,1.5294582031063078,10.52081455249253,2062068.1058052343,0.6609223628938923,0.07758736614353516,2.2548220809458814,2.2917651308091553,4476222.862061764,1.427206910866317,0.6973736432507511,1.2828491407673426,2.545229822787541,842890.3060934813,0.6973642240393763,0.8105769320414944,67.48360036693514,1.5159001067896776,53793.133299225025,0.5458042303156927,2.11399688728364,1.1848529715106333,1.5412661857156584,368227.92157767044,0.19395499344591657,0.0940735625409081,1.1147102834646914,1.5938948759079021,11859061.158115344,12.244105480506475,1.060572646600422,27.626345741043217,3.2139283656533135,2818565.72167761,1.3861211668689746,8.146746891381945,2.790552720557832,6.2044680128612155,1113414.0057014306,8.678268852325404,0.4134267456811727,1.5247654291091703,1.0195885051506728
